rank,hitter_id,player,team,opponent,game_start_time,game_status,batting_order,pitcher,pitcher_id,pitcher_hand,hr_score,tier,play_type,reason_tags,power_score,pitcher_score,environment_score,lineup_score,platoon_score,recent_form_score,confirmed_lineup,rotowire_confirmed_lineup,rotowire_batting_order,rotowire_player_found,lineup_disagreement,lineup_sources_used,source_warnings,stat_years_used,bvp_pa,bvp_hr,bvp_note,recent_games,recent_hits,recent_abs,recent_hr,recent_form_note,split_matchup_note,pitch_mix_note,barrel_pct,hard_hit_pct,avg_exit_velocity,ev50,xslg,xiso,xwoba,bat_speed,fast_swing_pct,pull_pct,fb_pct,hr_total,iso,pitcher_barrel_pct_allowed,pitcher_hard_hit_pct_allowed,pitcher_avg_exit_velocity_allowed,pitcher_xslg_allowed,pitcher_xiso_allowed,pitcher_fb_pct_allowed,wind_direction,weather_temp,ballpark,odds
173,805367,Chase Meidroth,CWS,CLE,2026-07-03T23:10:00Z,Scheduled,7,Gavin Williams,668909,R,37.8,Longshot,Watch List,Projected Lineup,12.4,58.8,27.6,59.8,50.0,50.3,No,No,7,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,24,1,Contact streak: 8/24 over last 7 games,"same-side matchup; pitcher baseline 11.2% barrel, 17.4 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,3.84,34.7,87.85,97.397,0.3274,0.0912,0.2909,67.05,1.32,37.42,19.63,6.4,0.1006,11.24,47.03,90.96,0.4281,0.188,24.11,,,Progressive Field,
174,669364,Xavier Edwards,MIA,ATH,2026-07-04T01:40:00Z,Scheduled,4,Jack Perkins,678022,R,37.7,Longshot,Watch List,"Projected Lineup, Premium Lineup Spot, Platoon Edge",11.3,32.7,30.9,90.4,75.0,42.0,No,No,4,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,10,25,0,Contact streak: 10/25 over last 7 games,"switch hitter; pitcher baseline 7.4% barrel, 5.4 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,3.46,29.05,86.87,96.5929,0.3733,0.1047,0.3181,67.95,2.33,30.41,21.07,5.1,0.1106,7.43,37.21,88.71,0.3615,0.1342,32.0,,,Sutter Health Park,
175,671976,Tristan Peters,CWS,CLE,2026-07-03T23:10:00Z,Scheduled,8,Gavin Williams,668909,R,37.6,Longshot,Watch List,"Projected Lineup, Platoon Edge",9.8,58.8,27.6,47.9,80.0,43.2,No,No,8,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,28,1,"Last 7 games: 8/28, 1 HR","platoon edge; pitcher baseline 11.2% barrel, 17.4 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,3.01,32.51,86.8,97.713,0.3145,0.0903,0.2572,69.28,4.69,41.56,17.01,2.8,0.1064,11.24,47.03,90.96,0.4281,0.188,24.11,,,Progressive Field,
176,689414,Liam Hicks,MIA,ATH,2026-07-04T01:40:00Z,Scheduled,1,Jack Perkins,678022,R,37.2,Longshot,Watch List,"Projected Lineup, Premium Lineup Spot, Platoon Edge",10.4,33.3,30.9,88.7,80.0,30.4,No,No,1,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,10,31,0,Contact streak: 10/31 over last 7 games,"platoon edge; pitcher baseline 7.4% barrel, 5.4 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,4.02,29.31,85.3,96.6204,0.3535,0.1074,0.3129,67.96,2.95,41.47,23.8,10.9,0.1585,7.43,37.21,88.71,0.3615,0.1342,32.0,,,Sutter Health Park,
177,678662,Ezequiel Tovar,COL,SF,2026-07-04T00:10:00Z,Scheduled,9,,,,36.9,Longshot,Watch List,Projected Lineup,30.0,41.2,38.7,40.2,60.0,4.5,No,No,9,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,3,20,0,"Last 7 games: 3/20, 0 HR","handedness incomplete; pitcher baseline 0.0% barrel, 0.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,7.62,35.33,88.14,99.0664,0.3857,0.1548,0.2868,71.81,19.52,38.52,31.53,6.9,0.1281,,,,,,,,,Coors Field,
178,663538,Nico Hoerner,CHC,STL,2026-07-03T20:05:00Z,Pre-Game,6,Andre Pallante,669467,R,36.7,Longshot,Watch List,Good Environment,7.9,28.7,74.8,76.2,50.0,16.6,Yes,Yes,6,Yes,No,MLB Stats API; RotoWire,,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,26,0,"Last 7 games: 6/26, 0 HR","same-side matchup; pitcher baseline 6.1% barrel, 12.6 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,1.42,28.83,85.86,96.2008,0.37,0.0829,0.322,68.36,1.83,33.5,21.98,4.9,0.097,6.11,36.75,88.01,0.3859,0.1398,18.17,Out To CF,88,Wrigley Field,
179,641487,J.P. Crawford,SEA,TOR,2026-07-04T02:10:00Z,Scheduled,1,Dylan Cease,656302,R,36.5,Longshot,Watch List,"Projected Lineup, Premium Lineup Spot, Platoon Edge",24.7,19.4,25.4,88.7,80.0,4.7,No,No,1,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,33,0,"Last 7 games: 5/33, 0 HR","platoon edge; pitcher baseline 5.7% barrel, 9.8 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,6.58,36.03,87.76,98.3236,0.3853,0.1347,0.3311,71.45,19.44,34.23,22.05,10.6,0.1316,5.73,35.26,87.01,0.31,0.1058,22.46,,,T-Mobile Park,
180,668952,Ryan Kreidler,MIN,NYY,2026-07-03T23:05:00Z,Scheduled,9,Gerrit Cole,543037,R,36.4,Longshot,Watch List,Projected Lineup,29.9,36.5,38.2,40.2,50.0,39.5,No,No,9,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,6,23,1,"Last 7 games: 6/23, 1 HR","same-side matchup; pitcher baseline 7.5% barrel, 7.0 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,8.16,31.33,88.2,98.609,0.381,0.1574,0.3018,73.45,36.15,41.83,29.98,3.5,0.1477,7.5,37.7,89.9,0.369,0.131,33.6,,,Yankee Stadium,
181,672724,Oswald Peraza,LAA,BOS,2026-07-04T01:38:00Z,Scheduled,5,Jake Bennett,687562,L,36.4,Longshot,Watch List,"Projected Lineup, Platoon Edge",25.9,21.5,28.2,81.9,78.0,0.0,No,No,5,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,1,21,0,"Last 7 games: 1/21, 0 HR","platoon edge; pitcher baseline 6.3% barrel, 2.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,7.75,37.82,87.31,100.0231,0.3578,0.1295,0.2795,72.69,27.13,36.69,20.59,6.4,0.1301,6.3,35.4,88.2,0.327,0.115,19.8,,,Angel Stadium,
182,630105,Jake Cronenworth,SD,LAD,2026-07-04T02:10:00Z,Scheduled,2,Shohei Ohtani,660271,R,36.4,Longshot,Watch List,"Projected Lineup, Premium Lineup Spot, Platoon Edge",21.8,11.3,27.6,95.5,80.0,36.0,No,No,2,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,21,1,"Last 7 games: 5/21, 1 HR","platoon edge; pitcher baseline 3.5% barrel, 3.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,6.83,33.68,87.73,97.967,0.3439,0.1189,0.3085,71.74,19.21,32.66,22.02,4.7,0.0897,3.54,34.09,87.03,0.2954,0.0905,22.51,,,UNIQLO Field at Dodger Stadium,
183,676439,Hunter Feduccia,TB,HOU,2026-07-04T00:15:00Z,Scheduled,9,Spencer Arrighetti,681293,R,35.8,Longshot,Watch List,"Projected Lineup, Platoon Edge",29.3,35.7,27.6,40.2,80.0,12.0,No,No,9,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,4,20,0,"Last 7 games: 4/20, 0 HR","platoon edge; pitcher baseline 7.8% barrel, 8.1 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,8.48,35.81,89.84,98.731,0.3475,0.1283,0.2988,70.43,9.62,28.6,29.06,0.7,0.0773,7.82,35.37,88.12,0.3987,0.1574,28.79,,,Daikin Park,
184,606992,Eric Haase,SF,COL,2026-07-04T00:10:00Z,Scheduled,9,Ryan Feltner,663372,R,35.7,Longshot,Watch List,"Projected Lineup, Strong Barrel",30.5,40.5,38.7,40.2,50.0,0.0,No,No,9,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,1,19,0,"Last 7 games: 1/19, 0 HR","same-side matchup; pitcher baseline 7.6% barrel, 6.8 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,13.92,26.98,84.89,96.5647,0.3694,0.1718,0.2744,71.44,13.95,34.56,23.04,3.4,0.1973,7.6,39.34,88.67,0.4351,0.1814,26.92,,,Coors Field,
185,663853,Romy Gonzalez,BOS,LAA,2026-07-04T01:38:00Z,Scheduled,5,Reid Detmers,672282,L,35.5,Longshot,Watch List,"Projected Lineup, Platoon Edge",14.2,31.7,28.2,81.9,78.0,9.3,No,No,5,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,3,2,11,0,"Last 3 games: 2/11, 0 HR","platoon edge; pitcher baseline 7.1% barrel, 7.4 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,3.78,34.69,86.3,99.0948,0.3624,0.0899,0.281,72.2,22.16,18.29,15.14,2.7,0.0534,7.08,38.6,89.54,0.3406,0.1236,27.08,,,Angel Stadium,
186,678011,Anthony Seigler,BOS,LAA,2026-07-04T01:38:00Z,Scheduled,7,Reid Detmers,672282,L,35.4,Longshot,Watch List,"Projected Lineup, Platoon Edge",18.4,30.9,28.2,59.8,75.0,50.3,No,No,7,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,24,1,Contact streak: 8/24 over last 7 games,"switch hitter; pitcher baseline 7.1% barrel, 7.4 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,0.63,42.12,89.65,98.0479,0.3537,0.1027,0.3079,67.46,0.84,30.57,18.56,0.7,0.1322,7.08,38.6,89.54,0.3406,0.1236,27.08,,,Angel Stadium,
187,573262,Mike Yastrzemski,ATL,NYM,2026-07-03T23:15:00Z,Scheduled,8,Christian Scott,681035,R,35.2,Longshot,Watch List,"Projected Lineup, Platoon Edge",30.0,28.0,30.9,47.9,80.0,0.8,No,No,8,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,2,16,0,"Last 7 games: 2/16, 0 HR","platoon edge; pitcher baseline 6.0% barrel, 5.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,5.77,43.16,90.52,99.6664,0.3525,0.1253,0.3024,71.2,7.95,42.26,30.77,7.9,0.1287,6.0,33.3,87.9,0.394,0.145,29.1,,,Truist Park,
188,681351,Logan O'Hoppe,LAA,BOS,2026-07-04T01:38:00Z,Scheduled,8,Jake Bennett,687562,L,35.0,Longshot,Watch List,"Projected Lineup, Strong Barrel, Platoon Edge",35.7,21.5,28.2,47.9,78.0,2.5,No,No,8,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,3,22,0,"Last 7 games: 3/22, 0 HR","platoon edge; pitcher baseline 6.3% barrel, 2.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,11.06,39.76,87.68,99.6101,0.3613,0.1557,0.2779,72.14,23.9,44.59,30.05,8.5,0.1209,6.3,35.4,88.2,0.327,0.115,19.8,,,Angel Stadium,
189,514888,Jose Altuve,HOU,TB,2026-07-04T00:15:00Z,Scheduled,1,Nick Martinez,607259,R,34.7,Longshot,Watch List,"Projected Lineup, Premium Lineup Spot",15.8,34.3,27.6,88.7,50.0,4.2,No,No,1,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,4,27,0,"Last 7 games: 4/27, 0 HR","same-side matchup; pitcher baseline 7.1% barrel, 12.9 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,6.27,31.25,85.31,97.0602,0.3567,0.1225,0.2937,68.93,8.55,45.43,21.11,13.4,0.1546,7.07,33.38,87.39,0.431,0.1579,27.98,,,Daikin Park,
190,673237,Yainer Diaz,HOU,TB,2026-07-04T00:15:00Z,Scheduled,7,Nick Martinez,607259,R,34.6,Longshot,Watch List,Projected Lineup,22.7,34.3,27.6,59.8,50.0,37.8,No,No,7,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,28,1,"Last 7 games: 7/28, 1 HR","same-side matchup; pitcher baseline 7.1% barrel, 12.9 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,5.82,34.01,88.22,98.9858,0.3796,0.127,0.2889,72.41,20.26,35.93,18.82,8.1,0.1274,7.07,33.38,87.39,0.431,0.1579,27.98,,,Daikin Park,
191,657136,Connor Wong,BOS,LAA,2026-07-04T01:38:00Z,Scheduled,8,Reid Detmers,672282,L,34.5,Longshot,Watch List,"Projected Lineup, Platoon Edge",18.2,31.7,28.2,47.9,78.0,58.7,No,No,8,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,18,1,Contact streak: 7/18 over last 7 games,"platoon edge; pitcher baseline 7.1% barrel, 7.4 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,4.64,36.95,86.55,99.1627,0.3468,0.1069,0.3038,72.23,22.15,39.05,22.86,0.7,0.0935,7.08,38.6,89.54,0.3406,0.1236,27.08,,,Angel Stadium,
192,660688,Keibert Ruiz,WSH,PIT,2026-07-03T22:45:00Z,Scheduled,8,Mitch Keller,656605,R,34.4,Longshot,Watch List,"Projected Lineup, Platoon Edge",18.7,37.6,28.2,47.9,75.0,29.7,No,No,8,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,7,22,0,"Last 7 games: 7/22, 0 HR","switch hitter; pitcher baseline 6.8% barrel, 12.6 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,4.23,37.06,88.44,98.0128,0.3587,0.1136,0.28,67.15,0.58,57.62,26.77,4.8,0.1543,6.75,42.19,89.26,0.4279,0.1521,24.05,,,Nationals Park,
193,702332,Caleb Durbin,BOS,LAA,2026-07-04T01:38:00Z,Scheduled,6,Reid Detmers,672282,L,34.4,Longshot,Watch List,"Projected Lineup, Platoon Edge",6.3,31.7,28.2,71.7,78.0,68.7,No,No,6,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,24,2,Hot streak: 2 HR in last 7 games,"platoon edge; pitcher baseline 7.1% barrel, 7.4 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,3.16,28.79,84.85,96.2647,0.334,0.093,0.2875,68.6,4.7,42.56,17.86,8.2,0.1499,7.08,38.6,89.54,0.3406,0.1236,27.08,,,Angel Stadium,
194,595978,Austin Hedges,CLE,CWS,2026-07-03T23:10:00Z,Scheduled,9,Anthony Kay,641743,L,34.2,Longshot,Watch List,"Projected Lineup, Platoon Edge",13.9,42.9,27.6,40.2,78.0,50.3,No,No,9,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,15,1,Contact streak: 5/15 over last 7 games,"platoon edge; pitcher baseline 9.1% barrel, 11.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,4.59,31.57,87.01,97.8531,0.3253,0.1,0.2784,70.03,11.1,51.94,22.54,2.9,0.1139,9.1,40.2,89.1,0.429,0.157,21.5,,,Progressive Field,
195,694388,Joey Loperfido,HOU,TB,2026-07-04T00:15:00Z,Scheduled,8,Nick Martinez,607259,R,34.2,Longshot,Watch List,"Projected Lineup, Platoon Edge",24.0,34.3,27.6,47.9,80.0,0.0,No,No,8,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,2,18,0,"Last 7 games: 2/18, 0 HR","platoon edge; pitcher baseline 7.1% barrel, 12.9 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,6.47,36.05,88.49,98.6142,0.358,0.1165,0.3027,71.86,21.21,29.47,24.2,1.9,0.132,7.07,33.38,87.39,0.431,0.1579,27.98,,,Daikin Park,
196,805300,Jakob Marsee,MIA,ATH,2026-07-04T01:40:00Z,Scheduled,7,Jack Perkins,678022,R,34.1,Longshot,Watch List,"Projected Lineup, Platoon Edge",17.9,33.3,30.9,59.8,80.0,0.0,No,No,7,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,2,29,0,"Last 7 games: 2/29, 0 HR","platoon edge; pitcher baseline 7.4% barrel, 5.4 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,4.67,36.15,87.22,98.4379,0.3426,0.1106,0.3092,70.43,6.49,40.81,23.05,4.3,0.1237,7.43,37.21,88.71,0.3615,0.1342,32.0,,,Sutter Health Park,
197,686217,Sal Frelick,MIL,AZ,2026-07-04T01:45:00Z,Scheduled,7,Jose Cabrera,703615,R,34.1,Longshot,Watch List,"Projected Lineup, Platoon Edge",5.7,42.5,28.2,59.8,80.0,45.0,No,No,7,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,9,20,0,Contact streak: 9/20 over last 7 games,"platoon edge; pitcher baseline 9.7% barrel, 2.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,2.54,27.12,85.85,96.4746,0.3362,0.0819,0.2969,68.34,3.72,39.95,19.57,5.7,0.0981,9.7,38.7,88.8,0.414,0.173,25.8,,,Chase Field,
198,702284,Cole Young,SEA,TOR,2026-07-04T02:10:00Z,Scheduled,8,Dylan Cease,656302,R,34.0,Longshot,Watch List,"Projected Lineup, Platoon Edge",25.5,19.4,25.4,47.9,80.0,64.8,No,No,8,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,26,2,Hot streak: 2 HR in last 7 games,"platoon edge; pitcher baseline 5.7% barrel, 9.8 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,5.46,36.07,88.02,98.8413,0.4047,0.1415,0.3243,71.68,22.58,43.31,26.8,7.5,0.1185,5.73,35.26,87.01,0.31,0.1058,22.46,,,T-Mobile Park,
199,666139,Josh Lowe,LAA,BOS,2026-07-04T01:38:00Z,Scheduled,9,Jake Bennett,687562,L,33.9,Longshot,Watch List,Projected Lineup,34.8,21.5,28.2,40.2,50.0,57.5,No,No,9,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,21,1,Contact streak: 8/21 over last 7 games,"same-side matchup; pitcher baseline 6.3% barrel, 2.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,7.86,38.13,89.44,99.3318,0.384,0.1611,0.2854,73.59,36.11,35.92,32.34,7.5,0.1495,6.3,35.4,88.2,0.327,0.115,19.8,,,Angel Stadium,
200,696285,Jacob Young,WSH,PIT,2026-07-03T22:45:00Z,Scheduled,7,Mitch Keller,656605,R,33.7,Longshot,Watch List,Projected Lineup,19.8,39.0,28.2,59.8,50.0,15.3,No,No,7,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,4,18,0,"Last 7 games: 4/18, 0 HR","same-side matchup; pitcher baseline 6.8% barrel, 12.6 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,5.05,35.53,88.51,98.5994,0.3668,0.1111,0.2984,69.07,2.44,33.74,23.23,6.2,0.1225,6.75,42.19,89.26,0.4279,0.1521,24.05,,,Nationals Park,
201,643446,Jeff McNeil,ATH,MIA,2026-07-04T01:40:00Z,Scheduled,7,Tyler Phillips,663969,R,33.6,Longshot,Watch List,"Projected Lineup, Platoon Edge",11.0,37.9,30.9,59.8,80.0,13.3,No,No,7,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,24,0,"Last 7 games: 5/24, 0 HR","platoon edge; pitcher baseline 7.5% barrel, 7.3 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,2.16,31.78,86.5,96.6004,0.3586,0.0936,0.3097,68.88,5.23,42.3,22.98,5.7,0.1036,7.55,42.14,89.27,0.3924,0.1471,25.45,,,Sutter Health Park,
202,676391,Ernie Clement,TOR,SEA,2026-07-04T02:10:00Z,Scheduled,7,Luis Castillo,622491,R,33.6,Longshot,Watch List,Projected Lineup,7.3,52.2,25.4,59.8,50.0,39.7,No,No,7,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,10,26,0,Contact streak: 10/26 over last 7 games,"same-side matchup; pitcher baseline 10.0% barrel, 13.2 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,2.4,24.74,85.9,95.2609,0.3492,0.0937,0.2785,67.74,3.03,42.76,27.48,7.6,0.1343,9.98,44.16,90.3,0.4271,0.1723,28.07,,,T-Mobile Park,
203,802415,Chandler Simpson,TB,HOU,2026-07-04T00:15:00Z,Scheduled,5,Spencer Arrighetti,681293,R,33.4,Longshot,Watch List,"Projected Lineup, Platoon Edge",0.2,35.7,27.6,81.9,80.0,39.7,No,No,5,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,10,26,0,Contact streak: 10/26 over last 7 games,"platoon edge; pitcher baseline 7.8% barrel, 8.1 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,0.0,14.99,84.16,93.1241,0.301,0.0375,0.2711,64.83,0.44,27.78,12.37,0.0,0.0521,7.82,35.37,88.12,0.3987,0.1574,28.79,,,Daikin Park,
204,655316,Andruw Monasterio,BOS,LAA,2026-07-04T01:38:00Z,Scheduled,9,Reid Detmers,672282,L,33.3,Longshot,Watch List,"Projected Lineup, Platoon Edge",23.7,31.7,28.2,40.2,78.0,20.3,No,No,9,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,2,15,1,"Last 7 games: 2/15, 1 HR","platoon edge; pitcher baseline 7.1% barrel, 7.4 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,6.56,36.01,87.77,97.7748,0.3511,0.1243,0.2737,68.96,2.83,40.55,32.88,3.3,0.1551,7.08,38.6,89.54,0.3406,0.1236,27.08,,,Angel Stadium,
205,665926,Andres Gimenez,TOR,SEA,2026-07-04T02:10:00Z,Scheduled,9,Luis Castillo,622491,R,33.2,Longshot,Watch List,"Projected Lineup, Platoon Edge",7.9,52.2,25.4,40.2,80.0,28.9,No,No,9,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026/2025,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,5,16,0,"Last 7 games: 5/16, 0 HR","platoon edge; pitcher baseline 10.0% barrel, 13.2 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,3.56,24.97,86.3,95.9562,0.3302,0.0971,0.2786,68.46,4.86,38.31,23.09,7.0,0.1254,9.98,44.16,90.3,0.4271,0.1723,28.07,,,T-Mobile Park,
206,643289,Mauricio Dubon,ATL,NYM,2026-07-03T23:15:00Z,Scheduled,5,Christian Scott,681035,R,33.1,Longshot,Watch List,Projected Lineup,12.9,28.0,30.9,81.9,50.0,30.0,No,No,5,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,8,25,0,Contact streak: 8/25 over last 7 games,"same-side matchup; pitcher baseline 6.0% barrel, 5.0 HR allowed",neutral batted-ball profile; pitcher fly-ball pressure modest,3.93,28.96,85.83,96.4006,0.3828,0.1148,0.3095,68.76,2.98,31.4,25.02,7.7,0.1392,6.0,33.3,87.9,0.394,0.145,29.1,,,Truist Park,
207,676609,Jose Caballero,NYY,MIN,2026-07-03T23:05:00Z,Scheduled,9,Mike Paredes,702474,R,32.0,Longshot,Watch List,Projected Lineup,7.6,51.4,38.2,40.2,50.0,25.3,No,No,9,Yes,Yes,RotoWire projected lineup; MLB probable pitchers,lineup projected / unconfirmed,H:2026/2025 P:2026,,,Direct BvP not yet weighted; 2026/2025 Statcast baseline active,7,4,24,1,"Last 7 games: 4/24, 1 HR","same-side matchup; pitcher baseline 7.1% barrel, 4.0 HR allowed",neutral batted-ball profile; pitcher allows elevated contact,4.01,27.17,84.67,96.6082,0.3292,0.1045,0.2829,68.96,8.15,41.04,20.19,7.1,0.1306,7.1,51.8,91.9,0.459,0.174,30.6,,,Yankee Stadium,
